Date,Max temp,Min temp,Rain,Province
2023/3/28,39.4,19.5,0.0,เฉิน ลำปาง
2023/3/29,40.2,22.1,0.0,เฉิน ลำปาง
2023/3/30,40.1,20.3,0.0,เฉิน ลำปาง
2023/3/31,39.5,20.6,0.0,เฉิน ลำปาง
2023/4/1,40.1,21.6,0.0,เฉิน ลำปาง
2023/4/2,40.6,20.7,0.0,เฉิน ลำปาง
2023/4/3,40.0,20.8,0.0,เฉิน ลำปาง
2023/4/4,39.6,21.6,0.0,เฉิน ลำปาง
2023/4/5,39.8,20.9,0.0,เฉิน ลำปาง
2023/4/6,40.2,20.9,0.0,เฉิน ลำปาง
2023/4/7,41.8,21.3,0.0,เฉิน ลำปาง
2023/4/8,41.6,24.0,0.0,เฉิน ลำปาง
2023/4/9,40.7,25.0,0.0,เฉิน ลำปาง
2023/4/10,42.0,22.3,0.0,เฉิน ลำปาง
2023/4/11,42.6,23.2,0.0,เฉิน ลำปาง
2023/4/12,42.8,22.6,0.0,เฉิน ลำปาง
2023/4/13,42.5,24.5,0.0,เฉิน ลำปาง
2023/4/14,43.3,21.6,0.0,เฉิน ลำปาง
2023/4/15,43.2,21.6,0.0,เฉิน ลำปาง
2023/4/16,41.6,23.1,0.0,เฉิน ลำปาง
2023/4/17,42.5,23.7,0.0,เฉิน ลำปาง
2023/4/18,42.3,22.8,0.0,เฉิน ลำปาง
2023/4/19,41.7,24.1,0.0,เฉิน ลำปาง
2023/4/20,41.7,26.6,T,เฉิน ลำปาง
2023/4/21,41.2,25.8,0.0,เฉิน ลำปาง
2023/4/22,41.8,25.4,0.0,เฉิน ลำปาง
2023/4/23,41.4,23.1,0.0,เฉิน ลำปาง
2023/4/24,40.6,22.1,0.0,เฉิน ลำปาง
2023/4/25,43.1,24.7,3.3,เฉิน ลำปาง
2023/4/26,31.8,23.8,0.0,เฉิน ลำปาง
2023/4/27,39.1,21.7,0.8,เฉิน ลำปาง
2023/4/28,40.8,23.1,0.0,เฉิน ลำปาง
2023/4/29,41.8,23.8,T,เฉิน ลำปาง
2023/4/30,36.0,26.7,0.1,เฉิน ลำปาง
2023/5/1,38.1,22.3,0.0,เฉิน ลำปาง
2023/5/2,40.7,23.7,41.0,เฉิน ลำปาง
2023/5/3,38.6,23.2,0.0,เฉิน ลำปาง
2023/5/4,40.9,23.8,0.0,เฉิน ลำปาง
2023/5/5,40.8,24.6,0.0,เฉิน ลำปาง
2023/5/6,41.8,26.2,0.0,เฉิน ลำปาง
2023/5/7,42.4,28.0,0.0,เฉิน ลำปาง
2023/5/8,40.8,27.9,0.0,เฉิน ลำปาง
2023/5/9,38.1,22.9,0.0,เฉิน ลำปาง
2023/5/10,35.0,23.6,0.0,เฉิน ลำปาง
2023/5/11,37.9,22.3,0.0,เฉิน ลำปาง
2023/5/12,32.8,24.4,4.7,เฉิน ลำปาง
2023/5/13,35.2,23.2,54.0,เฉิน ลำปาง
2023/5/14,34.2,20.2,21.0,เฉิน ลำปาง
2023/5/15,32.3,21.2,7.6,เฉิน ลำปาง
2023/5/16,34.1,21.3,0.0,เฉิน ลำปาง
2023/5/17,37.2,20.9,0.0,เฉิน ลำปาง
2023/5/18,38.6,23.8,0.0,เฉิน ลำปาง
2023/5/19,37.6,23.6,0.5,เฉิน ลำปาง
2023/5/20,38.8,22.8,0.0,เฉิน ลำปาง
2023/5/21,39.9,23.7,0.0,เฉิน ลำปาง
2023/5/22,39.6,23.6,16.4,เฉิน ลำปาง
2023/5/23,37.3,22.6,0.8,เฉิน ลำปาง
2023/5/24,36.7,23.0,0.0,เฉิน ลำปาง
2023/5/25,36.4,23.7,4.5,เฉิน ลำปาง
2023/5/26,36.7,23.1,0.0,เฉิน ลำปาง
2023/5/27,38.2,23.8,0.0,เฉิน ลำปาง
2023/5/28,38.1,23.9,0.2,เฉิน ลำปาง
2023/5/29,34.8,23.0,0.6,เฉิน ลำปาง
2023/5/30,37.9,23.4,0.0,เฉิน ลำปาง
2023/5/31,38.2,24.1,0.0,เฉิน ลำปาง
2023/6/1,38.4,23.4,0.0,เฉิน ลำปาง
2023/6/2,38.3,24.1,0.0,เฉิน ลำปาง
2023/6/3,39.0,23.0,0.0,เฉิน ลำปาง
2023/6/4,39.0,23.5,0.0,เฉิน ลำปาง
2023/6/5,38.6,24.7,0.0,เฉิน ลำปาง
2023/6/6,37.3,24.8,1.3,เฉิน ลำปาง
2023/6/7,34.6,23.8,19.3,เฉิน ลำปาง
2023/6/8,32.6,23.2,0.0,เฉิน ลำปาง
2023/6/9,32.3,23.7,1.7,เฉิน ลำปาง
2023/6/10,35.1,23.8,1.3,เฉิน ลำปาง
2023/6/11,35.5,23.8,0.3,เฉิน ลำปาง
2023/6/12,35.4,23.2,0.0,เฉิน ลำปาง
2023/6/13,33.0,23.7,2.9,เฉิน ลำปาง
2023/6/14,34.2,23.7,0.6,เฉิน ลำปาง
2023/6/15,36.1,23.8,4.8,เฉิน ลำปาง
2023/6/16,37.2,22.5,3.4,เฉิน ลำปาง
2023/6/17,38.2,23.2,0.0,เฉิน ลำปาง
2023/6/18,37.6,26.3,0.0,เฉิน ลำปาง
2023/6/19,35.9,24.3,0.5,เฉิน ลำปาง
2023/6/20,36.0,23.0,0.0,เฉิน ลำปาง
2023/6/21,34.6,23.0,0.0,เฉิน ลำปาง
2023/6/22,35.4,22.9,1.8,เฉิน ลำปาง
2023/6/23,38.1,24.8,0.0,เฉิน ลำปาง
2023/6/24,35.8,25.9,3.7,เฉิน ลำปาง
2023/6/25,35.2,22.5,0.0,เฉิน ลำปาง
2023/6/26,33.4,24.1,1.8,เฉิน ลำปาง
2023/6/27,36.9,23.2,0.0,เฉิน ลำปาง
2023/6/28,38.3,23.6,0.0,เฉิน ลำปาง
2023/6/29,39.2,24.3,6.7,เฉิน ลำปาง
2023/6/30,37.6,24.4,0.5,เฉิน ลำปาง
2023/7/1,39.1,24.1,3.1,เฉิน ลำปาง
2023/7/2,36.8,23.8,14.1,เฉิน ลำปาง
2023/7/3,32.7,23.7,2.1,เฉิน ลำปาง
2023/7/4,33.4,23.5,0.0,เฉิน ลำปาง
2023/7/5,33.6,22.8,0.0,เฉิน ลำปาง
2023/7/6,37.2,22.6,0.0,เฉิน ลำปาง
2023/7/7,39.3,24.0,0.0,เฉิน ลำปาง
2023/7/8,38.6,24.8,0.0,เฉิน ลำปาง
2023/7/9,36.1,24.6,0.0,เฉิน ลำปาง
2023/7/10,35.6,25.1,7.9,เฉิน ลำปาง
2023/7/11,35.1,23.2,0.0,เฉิน ลำปาง
2023/7/12,35.1,23.0,0.0,เฉิน ลำปาง
2023/7/13,37.0,24.3,0.0,เฉิน ลำปาง
2023/7/14,36.6,24.5,5.5,เฉิน ลำปาง
2023/7/15,36.6,24.3,0.0,เฉิน ลำปาง
2023/7/16,35.8,25.3,0.0,เฉิน ลำปาง
2023/7/17,38.8,25.9,5.4,เฉิน ลำปาง
2023/7/18,36.1,23.4,0.9,เฉิน ลำปาง
2023/7/19,36.7,22.8,0.0,เฉิน ลำปาง
2023/7/20,35.0,25.8,0.0,เฉิน ลำปาง
2023/7/21,37.0,25.3,0.2,เฉิน ลำปาง
2023/7/22,37.5,25.2,12.0,เฉิน ลำปาง
2023/7/23,35.4,21.9,6.8,เฉิน ลำปาง
2023/7/24,34.2,24.5,3.9,เฉิน ลำปาง
2023/7/25,36.9,23.7,30.3,เฉิน ลำปาง
2023/7/26,34.9,23.2,0.0,เฉิน ลำปาง
2023/7/27,37.1,24.1,0.0,เฉิน ลำปาง
2023/7/28,35.1,25.1,0.0,เฉิน ลำปาง
2023/7/29,33.1,25.0,17.2,เฉิน ลำปาง
2023/7/30,32.2,23.3,1.1,เฉิน ลำปาง
2023/7/31,27.6,23.7,11.6,เฉิน ลำปาง
2023/8/1,30.1,23.2,1.7,เฉิน ลำปาง
2023/8/2,31.6,23.5,0.1,เฉิน ลำปาง
2023/8/3,30.8,23.3,0.0,เฉิน ลำปาง
2023/8/4,32.9,23.5,5.6,เฉิน ลำปาง
2023/8/5,29.9,22.8,0.1,เฉิน ลำปาง
2023/8/6,31.1,22.8,3.5,เฉิน ลำปาง
2023/8/7,29.9,21.8,11.5,เฉิน ลำปาง
2023/8/8,27.5,21.6,10.7,เฉิน ลำปาง
2023/8/9,31.1,22.4,0.6,เฉิน ลำปาง
2023/8/10,34.0,23.1,0.0,เฉิน ลำปาง
2023/8/11,35.4,22.4,0.0,เฉิน ลำปาง
2023/8/12,35.1,22.0,0.0,เฉิน ลำปาง
2023/8/13,35.8,22.3,0.0,เฉิน ลำปาง
2023/8/14,36.1,22.6,8.2,เฉิน ลำปาง
2023/8/15,35.1,22.3,0.4,เฉิน ลำปาง
2023/8/16,35.1,22.8,1.8,เฉิน ลำปาง
2023/8/17,35.4,22.6,0.0,เฉิน ลำปาง
2023/8/18,36.9,22.1,0.0,เฉิน ลำปาง
2023/8/19,37.2,22.6,0.0,เฉิน ลำปาง
2023/8/20,37.8,22.7,5.5,เฉิน ลำปาง
2023/8/21,34.5,22.8,7.1,เฉิน ลำปาง
2023/8/22,35.1,22.7,0.0,เฉิน ลำปาง
2023/8/23,34.3,22.3,0.2,เฉิน ลำปาง
2023/8/24,35.1,22.2,0.0,เฉิน ลำปาง
2023/8/25,33.9,22.0,0.0,เฉิน ลำปาง
2023/8/26,33.8,22.2,0.0,เฉิน ลำปาง
2023/8/27,32.4,22.9,0.0,เฉิน ลำปาง
2023/8/28,35.6,22.6,0.0,เฉิน ลำปาง
2023/8/29,36.4,21.7,0.0,เฉิน ลำปาง
2023/8/30,35.6,23.6,1.5,เฉิน ลำปาง
2023/8/31,34.7,23.2,0.5,เฉิน ลำปาง
2023/9/1,37.1,23.2,85.0,เฉิน ลำปาง
2023/9/2,35.5,21.3,0.0,เฉิน ลำปาง
2023/9/3,35.1,23.0,1.3,เฉิน ลำปาง
2023/9/4,36.2,22.8,14.9,เฉิน ลำปาง
2023/9/5,29.9,22.5,2.1,เฉิน ลำปาง
2023/9/6,34.0,22.7,9.3,เฉิน ลำปาง
2023/9/7,34.5,22.5,0.1,เฉิน ลำปาง
2023/9/8,35.0,23.4,1.5,เฉิน ลำปาง
2023/9/9,33.9,22.5,4.6,เฉิน ลำปาง
2023/9/10,31.6,23.2,0.2,เฉิน ลำปาง
2023/9/11,33.5,22.4,0.0,เฉิน ลำปาง
2023/9/12,32.6,22.8,0.2,เฉิน ลำปาง
2023/9/13,31.4,24.3,4.1,เฉิน ลำปาง
2023/9/14,33.8,24.1,7.0,เฉิน ลำปาง
2023/9/15,32.6,24.2,9.3,เฉิน ลำปาง
2023/9/16,30.2,24.7,27.1,เฉิน ลำปาง
2023/9/17,27.3,23.8,71.7,เฉิน ลำปาง
2023/9/18,30.8,23.8,42.2,เฉิน ลำปาง
2023/9/19,32.3,23.6,0.0,เฉิน ลำปาง
2023/9/20,35.0,24.6,29.2,เฉิน ลำปาง
2023/9/21,35.5,23.7,6.4,เฉิน ลำปาง
2023/9/22,35.0,24.8,0.0,เฉิน ลำปาง
2023/9/23,35.5,25.1,0.0,เฉิน ลำปาง
2023/9/24,36.0,24.4,0.0,เฉิน ลำปาง
2023/9/25,35.8,25.2,1.7,เฉิน ลำปาง
2023/9/26,34.1,24.6,55.8,เฉิน ลำปาง
2023/9/27,29.1,24.6,68.0,เฉิน ลำปาง
2023/9/28,29.9,24.0,77.5,เฉิน ลำปาง
2023/9/29,29.3,24.0,36.8,เฉิน ลำปาง
2023/9/30,27.7,24.3,3.4,เฉิน ลำปาง
2023/10/1,33.0,24.3,0.0,เฉิน ลำปาง
2023/10/2,34.0,24.5,0.0,เฉิน ลำปาง
2023/10/3,35.2,23.7,0.0,เฉิน ลำปาง
2023/10/4,35.6,24.6,16.5,เฉิน ลำปาง
2023/10/5,32.8,24.2,5.1,เฉิน ลำปาง
2023/10/6,31.3,23.8,5.1,เฉิน ลำปาง
2023/10/7,33.1,25.1,25.9,เฉิน ลำปาง
2023/10/8,32.1,24.3,0.0,เฉิน ลำปาง
2023/10/9,29.3,24.2,9.7,เฉิน ลำปาง
2023/10/10,29.2,23.9,9.5,เฉิน ลำปาง
2023/10/11,30.6,23.8,17.9,เฉิน ลำปาง
2023/10/12,30.5,23.7,13.4,เฉิน ลำปาง
2023/10/13,33.7,24.1,53.9,เฉิน ลำปาง
2023/10/14,34.1,22.2,0.0,เฉิน ลำปาง
2023/10/15,33.6,23.4,8.8,เฉิน ลำปาง
2023/10/16,27.8,24.7,12.2,เฉิน ลำปาง
2023/10/17,33.2,22.7,0.0,เฉิน ลำปาง
2023/10/18,34.5,22.9,0.0,เฉิน ลำปาง
2023/10/19,34.0,23.2,0.0,เฉิน ลำปาง
2023/10/20,35.2,24.0,23.8,เฉิน ลำปาง
2023/10/21,29.9,22.4,44.6,เฉิน ลำปาง
2023/10/22,31.8,22.6,1.1,เฉิน ลำปาง
2023/10/23,30.4,23.6,4.0,เฉิน ลำปาง
2023/10/24,34.5,23.0,0.0,เฉิน ลำปาง
2023/10/25,34.5,23.5,0.0,เฉิน ลำปาง
2023/10/26,30.0,23.8,0.0,เฉิน ลำปาง
2023/10/27,33.1,23.9,28.7,เฉิน ลำปาง
2023/10/28,31.7,23.2,0.2,เฉิน ลำปาง
2023/10/29,27.2,24.1,7.6,เฉิน ลำปาง
2023/10/30,32.1,22.8,18.4,เฉิน ลำปาง
2023/10/31,29.4,22.4,0.0,เฉิน ลำปาง
2023/11/1,33.2,22.9,2.5,เฉิน ลำปาง
2023/11/2,33.1,22.7,0.0,เฉิน ลำปาง
2023/11/3,35.0,22.8,0.0,เฉิน ลำปาง
2023/11/4,34.1,23.4,0.0,เฉิน ลำปาง
2023/11/5,34.5,23.7,0.0,เฉิน ลำปาง
2023/11/6,34.6,23.6,0.0,เฉิน ลำปาง
2023/11/7,34.2,23.9,26.6,เฉิน ลำปาง
2023/11/8,34.1,23.0,0.0,เฉิน ลำปาง
2023/11/9,34.1,23.2,0.0,เฉิน ลำปาง
2023/11/10,35.2,23.4,0.0,เฉิน ลำปาง
2023/11/11,34.0,23.6,0.0,เฉิน ลำปาง
2023/11/12,33.4,23.7,0.6,เฉิน ลำปาง
2023/11/13,33.4,23.1,0.0,เฉิน ลำปาง
2023/11/14,32.0,22.9,0.0,เฉิน ลำปาง
2023/11/15,33.5,22.3,0.0,เฉิน ลำปาง
2023/11/16,33.5,22.0,0.0,เฉิน ลำปาง
2023/11/17,29.3,24.4,0.0,เฉิน ลำปาง
2023/11/18,30.1,18.8,0.0,เฉิน ลำปาง
2023/11/19,30.0,18.4,0.0,เฉิน ลำปาง
2023/11/20,31.5,17.9,0.0,เฉิน ลำปาง
2023/11/21,32.4,18.3,0.0,เฉิน ลำปาง
2023/11/22,32.4,18.9,0.0,เฉิน ลำปาง
2023/11/23,31.1,19.6,0.0,เฉิน ลำปาง
2023/11/24,32.5,18.7,0.0,เฉิน ลำปาง
2023/11/25,32.0,19.3,0.0,เฉิน ลำปาง
2023/11/26,31.8,18.8,0.0,เฉิน ลำปาง
2023/11/27,30.4,20.7,0.0,เฉิน ลำปาง
2023/11/28,32.0,19.0,0.0,เฉิน ลำปาง
2023/11/29,30.9,19.0,0.0,เฉิน ลำปาง
2023/11/30,30.6,21.0,0.0,เฉิน ลำปาง
2023/12/1,33.0,19.8,0.0,เฉิน ลำปาง
2023/12/2,30.9,22.0,0.0,เฉิน ลำปาง
2023/12/3,33.4,21.1,0.0,เฉิน ลำปาง
2023/12/4,32.0,21.1,0.0,เฉิน ลำปาง
2023/12/5,32.7,20.6,0.0,เฉิน ลำปาง
2023/12/6,34.3,21.3,0.0,เฉิน ลำปาง
2023/12/7,31.0,22.6,0.0,เฉิน ลำปาง
2023/12/8,32.2,21.6,0.0,เฉิน ลำปาง
2023/12/9,33.7,21.0,0.0,เฉิน ลำปาง
2023/12/10,34.0,22.6,0.0,เฉิน ลำปาง
2023/12/11,34.7,22.6,0.0,เฉิน ลำปาง
2023/12/12,34.2,21.7,0.0,เฉิน ลำปาง
2023/12/13,33.1,21.2,0.0,เฉิน ลำปาง
2023/12/14,32.5,20.9,0.0,เฉิน ลำปาง
2023/12/15,34.5,19.6,0.0,เฉิน ลำปาง
2023/12/16,35.1,19.7,0.0,เฉิน ลำปาง
2023/12/17,33.7,19.1,0.0,เฉิน ลำปาง
2023/12/18,32.7,20.5,0.0,เฉิน ลำปาง
2023/12/19,34.4,19.2,0.0,เฉิน ลำปาง
2023/12/20,33.5,17.6,0.0,เฉิน ลำปาง
2023/12/21,32.0,19.4,0.0,เฉิน ลำปาง
2023/12/22,27.8,20.1,0.0,เฉิน ลำปาง
2023/12/23,27.5,14.6,0.0,เฉิน ลำปาง
2023/12/24,28.4,13.5,0.0,เฉิน ลำปาง
2023/12/25,28.6,16.1,0.0,เฉิน ลำปาง
2023/12/26,30.3,16.5,0.0,เฉิน ลำปาง
2023/12/27,31.8,17.1,0.0,เฉิน ลำปาง
2023/12/28,32.7,16.3,0.0,เฉิน ลำปาง
2023/12/29,33.6,16.3,0.0,เฉิน ลำปาง
2023/12/30,33.7,15.5,0.0,เฉิน ลำปาง
2023/12/31,33.9,15.6,0.0,เฉิน ลำปาง
2023/1/1,26.5,16.4,0.0,เชียงราย
2023/1/2,26.5,13.5,0.0,เชียงราย
2023/1/3,26.5,13.2,0.0,เชียงราย
2023/1/4,27.7,17.0,0.0,เชียงราย
2023/1/5,28.5,15.2,0.0,เชียงราย
2023/1/6,25.6,14.5,0.0,เชียงราย
2023/1/7,25.5,11.5,0.0,เชียงราย
2023/1/8,27.3,10.6,0.0,เชียงราย
2023/1/9,27.6,12.0,0.0,เชียงราย
2023/1/10,29.0,14.0,0.0,เชียงราย
2023/1/11,29.7,14.5,0.0,เชียงราย
2023/1/12,29.5,15.8,0.0,เชียงราย
2023/1/13,31.1,13.5,0.0,เชียงราย
2023/1/14,29.5,12.5,0.0,เชียงราย
2023/1/15,27.9,12.4,0.0,เชียงราย
2023/1/16,28.1,9.8,0.0,เชียงราย
2023/1/17,28.5,12.2,0.0,เชียงราย
2023/1/18,29.2,15.3,0.0,เชียงราย
2023/1/19,15.0,15.5,0.0,เชียงราย
2023/1/20,29.3,29.0,0.0,เชียงราย
2023/1/21,30.0,14.3,0.0,เชียงราย
2023/1/22,30.7,13.5,0.0,เชียงราย
2023/1/23,30.0,13.5,0.0,เชียงราย
2023/1/24,30.0,12.4,0.0,เชียงราย
